iter	Passed	Remaining
1682	8864	4303
1683	8867	4297
1684	8872	4291
1685	8875	4285
1686	8878	4278
1687	8882	4272
1688	8885	4266
1689	8889	4260
1690	8892	4254
1691	8896	4248
1692	8900	4242
1693	8903	4236
1694	8907	4230
1695	8910	4224
1696	8914	4218
1697	8917	4211
1698	8920	4205
1699	8924	4199
1700	8927	4193
1701	8931	4187
1702	8937	4182
1703	8951	4181
1704	8955	4175
1705	8958	4169
1706	8962	4163
1707	8966	4157
1708	8969	4151
1709	8974	4145
1710	8977	4140
1711	8981	4134
1712	8986	4128
1713	8989	4122
1714	8994	4117
1715	8999	4111
1716	9003	4105
1717	9006	4099
1718	9011	4094
1719	9016	4088
1720	9020	4083
1721	9024	4077
1722	9028	4071
1723	9033	4065
1724	9038	4060
1725	9041	4054
1726	9045	4048
1727	9049	4042
1728	9052	4036
1729	9055	4030
1730	9059	4024
1731	9063	4018
1732	9067	4012
1733	9070	4006
1734	9074	4000
1735	9077	3995
1736	9081	3989
1737	9085	3983
1738	9088	3977
1739	9092	3971
1740	9096	3965
1741	9099	3959
1742	9103	3953
1743	9106	3947
1744	9110	3941
1745	9114	3935
1746	9117	3929
1747	9121	3924
1748	9125	3918
1749	9129	3912
1750	9132	3906
1751	9138	3901
1752	9142	3895
1753	9145	3889
1754	9149	3884
1755	9153	3878
1756	9156	3872
1757	9160	3866
1758	9163	3860
1759	9167	3854
1760	9170	3848
1761	9175	3842
1762	9178	3836
1763	9181	3830
1764	9184	3824
1765	9189	3819
1766	9193	3813
1767	9196	3807
1768	9202	3802
1769	9205	3796
1770	9208	3790
1771	9212	3784
1772	9215	3778
1773	9218	3772
1774	9222	3767
1775	9226	3761
1776	9229	3755
1777	9232	3749
1778	9236	3743
1779	9240	3737
1780	9243	3731
1781	9246	3725
1782	9250	3719
1783	9254	3714
1784	9257	3708
1785	9262	3702
1786	9265	3696
1787	9269	3691
1788	9273	3685
1789	9276	3679
1790	9280	3673
1791	9283	3667
1792	9286	3661
1793	9290	3656
1794	9293	3650
1795	9297	3644
1796	9300	3638
1797	9305	3633
1798	9309	3627
1799	9313	3621
1800	9317	3616
1801	9320	3610
1802	9326	3605
1803	9330	3599
1804	9334	3594
1805	9340	3589
1806	9343	3583
1807	9348	3577
1808	9351	3572
1809	9355	3566
1810	9358	3560
1811	9362	3554
1812	9365	3548
1813	9369	3543
1814	9373	3537
1815	9376	3531
1816	9379	3525
1817	9383	3519
1818	9386	3514
1819	9390	3508
1820	9393	3502
1821	9397	3496
1822	9400	3491
1823	9404	3485
1824	9407	3479
1825	9412	3474
1826	9417	3469
1827	9423	3464
1828	9427	3458
1829	9430	3452
1830	9434	3447
1831	9438	3441
1832	9442	3435
1833	9445	3430
1834	9449	3424
1835	9452	3418
1836	9456	3412
1837	9460	3407
1838	9464	3401
1839	9467	3396
1840	9471	3390
1841	9474	3384
1842	9478	3378
1843	9481	3373
1844	9486	3367
1845	9493	3363
1846	9498	3358
1847	9501	3352
1848	9506	3347
1849	9515	3343
1850	9519	3337
1851	9523	3332
1852	9527	3326
1853	9531	3321
1854	9535	3315
1855	9539	3310
1856	9542	3304
1857	9546	3298
1858	9549	3292
1859	9552	3287
1860	9556	3281
1861	9560	3275
1862	9564	3270
1863	9567	3264
1864	9570	3258
1865	9574	3253
1866	9577	3247
1867	9581	3241
1868	9585	3236
1869	9588	3230
1870	9591	3224
1871	9595	3218
1872	9601	3214
1873	9606	3208
1874	9610	3203
1875	9614	3198
1876	9617	3192
1877	9622	3186
1878	9625	3181
1879	9629	3175
1880	9632	3169
1881	9636	3164
1882	9640	3158
1883	9643	3152
1884	9646	3147
1885	9650	3141
1886	9653	3136
1887	9657	3130
1888	9661	3125
1889	9664	3119
1890	9668	3113
1891	9671	3108
1892	9675	3102
1893	9678	3096
1894	9682	3091
1895	9685	3085
1896	9689	3079
1897	9692	3074
1898	9696	3068
1899	9699	3063
1900	9703	3057
1901	9706	3051
1902	9710	3046
1903	9713	3040
1904	9717	3034
1905	9720	3029
1906	9725	3024
1907	9728	3018
1908	9732	3012
1909	9735	3007
1910	9739	3001
1911	9743	2996
1912	9746	2990
1913	9750	2985
1914	9753	2979
1915	9756	2973
1916	9760	2968
1917	9763	2962
1918	9767	2957
1919	9770	2951
1920	9774	2946
1921	9778	2940
1922	9781	2935
1923	9785	2929
1924	9788	2923
1925	9792	2918
1926	9795	2912
1927	9799	2907
1928	9803	2901
1929	9806	2896
1930	9811	2891
1931	9815	2885
1932	9818	2880
1933	9821	2874
1934	9825	2868
1935	9828	2863
1936	9832	2857
1937	9836	2852
1938	9839	2846
1939	9843	2841
1940	9846	2835
1941	9850	2830
1942	9853	2824
1943	9857	2819
1944	9860	2813
1945	9864	2808
1946	9868	2802
1947	9871	2797
1948	9876	2792
1949	9879	2786
1950	9882	2780
1951	9885	2775
1952	9889	2769
1953	9892	2764
1954	9896	2758
1955	9899	2753
1956	9904	2748
1957	9908	2742
1958	9911	2737
1959	9917	2732
1960	9920	2726
1961	9924	2721
1962	9928	2715
1963	9931	2710
1964	9935	2705
1965	9938	2699
1966	9942	2694
1967	9945	2688
1968	9949	2683
1969	9954	2678
1970	9957	2672
1971	9961	2667
1972	9965	2661
1973	9968	2656
1974	9971	2650
1975	9974	2645
1976	9979	2639
1977	9983	2634
1978	9988	2629
1979	9993	2624
1980	9998	2619
1981	10003	2614
1982	10010	2609
1983	10014	2604
1984	10020	2599
1985	10025	2594
1986	10030	2589
1987	10036	2584
1988	10045	2580
1989	10050	2575
1990	10057	2571
1991	10063	2566
1992	10068	2561
1993	10073	2556
1994	10078	2551
1995	10085	2546
1996	10094	2542
1997	10098	2537
1998	10105	2532
1999	10112	2528
2000	10123	2524
2001	10128	2519
2002	10135	2514
2003	10141	2510
2004	10147	2505
2005	10153	2500
2006	10159	2495
2007	10165	2490
2008	10170	2485
2009	10180	2481
2010	10189	2477
2011	10194	2472
2012	10201	2468
2013	10206	2463
2014	10212	2458
2015	10219	2453
2016	10223	2448
2017	10229	2443
2018	10234	2438
2019	10239	2433
2020	10245	2428
2021	10251	2423
2022	10256	2418
2023	10261	2413
2024	10264	2407
2025	10268	2402
2026	10272	2396
2027	10276	2391
2028	10279	2386
2029	10283	2380
2030	10286	2375
2031	10291	2370
2032	10295	2364
2033	10299	2359
2034	10303	2354
2035	10307	2349
2036	10312	2343
2037	10317	2338
2038	10320	2333
2039	10325	2328
2040	10329	2323
2041	10333	2317
2042	10337	2312
2043	10341	2307
2044	10344	2301
2045	10348	2296
2046	10353	2291
2047	10357	2285
2048	10360	2280
2049	10365	2275
2050	10370	2270
2051	10374	2265
2052	10378	2259
2053	10382	2254
2054	10386	2249
2055	10391	2243
2056	10394	2238
2057	10397	2233
2058	10405	2228
2059	10410	2223
2060	10415	2218
2061	10418	2213
2062	10422	2207
2063	10425	2202
2064	10430	2197
2065	10433	2191
2066	10437	2186
2067	10441	2181
2068	10446	2176
2069	10449	2170
2070	10453	2165
2071	10456	2160
2072	10460	2154
2073	10465	2149
2074	10468	2144
2075	10472	2138
2076	10476	2133
2077	10480	2128
2078	10484	2123
2079	10488	2117
2080	10496	2113
2081	10499	2108
2082	10504	2102
2083	10508	2097
2084	10514	2092
2085	10517	2087
2086	10522	2082
2087	10527	2077
2088	10530	2071
2089	10534	2066
2090	10538	2061
2091	10543	2056
2092	10547	2050
2093	10550	2045
2094	10554	2040
2095	10557	2034
2096	10560	2029
2097	10564	2024
2098	10567	2018
2099	10571	2013
2100	10574	2008
2101	10579	2003
2102	10584	1998
2103	10588	1992
2104	10591	1987
2105	10595	1982
2106	10598	1976
2107	10602	1971
2108	10606	1966
2109	10609	1961
2110	10613	1955
2111	10618	1950
2112	10623	1945
2113	10627	1940
2114	10633	1935
2115	10637	1930
2116	10641	1925
2117	10646	1920
2118	10651	1915
2119	10659	1910
2120	10665	1905
2121	10670	1900
2122	10676	1895
2123	10682	1891
2124	10689	1886
2125	10695	1881
2126	10701	1876
2127	10707	1871
2128	10712	1866
2129	10719	1862
2130	10725	1857
2131	10731	1852
2132	10738	1847
2133	10743	1842
2134	10751	1838
2135	10758	1833
2136	10764	1828
2137	10770	1823
2138	10777	1818
2139	10783	1814
2140	10788	1809
2141	10794	1804
2142	10801	1799
2143	10810	1794
2144	10816	1790
2145	10823	1785
2146	10831	1780
2147	10837	1775
2148	10842	1770
2149	10846	1765
2150	10850	1760
2151	10855	1755
2152	10860	1750
2153	10864	1745
2154	10870	1740
2155	10874	1735
2156	10878	1729
2157	10881	1724
2158	10885	1719
2159	10888	1713
2160	10892	1708
2161	10895	1703
2162	10899	1698
2163	10904	1693
2164	10907	1687
2165	10911	1682
2166	10914	1677
2167	10918	1671
2168	10921	1666
2169	10925	1661
2170	10928	1656
2171	10933	1651
2172	10937	1645
2173	10941	1640
2174	10945	1635
2175	10948	1630
2176	10953	1625
2177	10956	1619
2178	10960	1614
2179	10964	1609
2180	10968	1604
2181	10971	1598
2182	10974	1593
2183	10978	1588
2184	10982	1583
2185	10987	1578
2186	10990	1572
2187	10994	1567
2188	10998	1562
2189	11003	1557
2190	11007	1552
2191	11011	1547
2192	11017	1542
2193	11024	1537
2194	11030	1532
2195	11034	1527
2196	11041	1522
2197	11046	1517
2198	11051	1512
2199	11057	1507
2200	11063	1502
2201	11069	1498
2202	11076	1493
2203	11084	1488
2204	11089	1483
2205	11094	1478
2206	11099	1473
2207	11106	1468
2208	11112	1463
2209	11117	1458
2210	11124	1454
2211	11129	1449
2212	11135	1444
2213	11142	1439
2214	11148	1434
2215	11153	1429
2216	11158	1424
2217	11164	1419
2218	11171	1414
2219	11176	1409
2220	11180	1404
2221	11184	1399
2222	11188	1394
2223	11192	1389
2224	11195	1383
2225	11201	1378
2226	11204	1373
2227	11208	1368
2228	11212	1363
2229	11220	1358
2230	11229	1353
2231	11233	1348
2232	11238	1343
2233	11242	1338
2234	11248	1333
2235	11253	1328
2236	11258	1323
2237	11263	1318
2238	11268	1313
2239	11272	1308
2240	11279	1303
2241	11284	1298
2242	11293	1293
2243	11301	1289
2244	11305	1284
2245	11309	1279
2246	11313	1273
2247	11317	1268
2248	11323	1263
2249	11328	1258
2250	11332	1253
2251	11336	1248
2252	11340	1243
2253	11345	1238
2254	11351	1233
2255	11357	1228
2256	11361	1223
2257	11365	1218
2258	11370	1213
2259	11374	1207
2260	11379	1202
2261	11383	1197
2262	11388	1192
2263	11393	1187
2264	11398	1182
2265	11406	1177
2266	11415	1173
2267	11423	1168
2268	11430	1163
2269	11437	1158
2270	11444	1154
2271	11448	1148
2272	11452	1143
2273	11456	1138
2274	11460	1133
2275	11463	1128
2276	11468	1123
2277	11472	1118
2278	11476	1112
2279	11480	1107
2280	11485	1102
2281	11489	1097
2282	11497	1092
2283	11502	1087
2284	11507	1082
2285	11516	1078
2286	11522	1073
2287	11526	1068
2288	11533	1063
2289	11537	1058
2290	11547	1053
2291	11552	1048
2292	11557	1043
2293	11562	1038
2294	11566	1033
2295	11570	1028
2296	11574	1022
2297	11578	1017
2298	11583	1012
2299	11587	1007
2300	11590	1002
2301	11596	997
2302	11600	992
2303	11606	987
2304	11615	982
2305	11618	977
2306	11624	972
2307	11629	967
2308	11632	962
2309	11636	957
2310	11640	951
2311	11643	946
2312	11648	941
2313	11651	936
2314	11655	931
2315	11659	926
2316	11662	921
2317	11666	916
2318	11670	910
2319	11674	905
2320	11677	900
2321	11681	895
2322	11685	890
2323	11689	885
2324	11694	880
2325	11699	875
2326	11704	870
2327	11708	865
2328	11714	860
2329	11719	855
2330	11723	849
2331	11727	844
2332	11731	839
2333	11737	834
2334	11745	829
2335	11751	825
2336	11755	819
2337	11761	814
2338	11768	810
2339	11773	805
2340	11780	800
2341	11785	795
2342	11790	790
2343	11794	784
2344	11799	779
2345	11803	774
2346	11809	769
2347	11813	764
2348	11819	759
2349	11823	754
2350	11829	749
2351	11833	744
2352	11838	739
2353	11844	734
2354	11850	729
2355	11856	724
2356	11860	719
2357	11866	714
2358	11872	709
2359	11879	704
2360	11883	699
2361	11888	694
2362	11893	689
2363	11899	684
2364	11904	679
2365	11910	674
2366	11915	669
2367	11921	664
2368	11926	659
2369	11933	654
2370	11939	649
2371	11943	644
2372	11950	639
2373	11955	634
2374	11959	629
2375	11963	624
2376	11967	619
2377	11971	614
2378	11975	609
2379	11979	604
2380	11983	598
2381	11986	593
2382	11990	588
2383	11994	583
2384	11997	578
2385	12000	573
2386	12005	568
2387	12008	563
2388	12011	558
2389	12015	552
2390	12018	547
2391	12021	542
2392	12025	537
2393	12029	532
2394	12035	527
2395	12039	522
2396	12043	517
2397	12046	512
2398	12050	507
2399	12053	502
2400	12057	497
2401	12060	492
2402	12063	486
2403	12068	481
2404	12071	476
2405	12074	471
2406	12078	466
2407	12081	461
2408	12085	456
2409	12088	451
2410	12092	446
2411	12095	441
2412	12098	436
2413	12102	431
2414	12106	426
2415	12109	421
2416	12113	415
2417	12116	410
2418	12120	405
2419	12123	400
2420	12126	395
2421	12130	390
2422	12134	385
2423	12137	380
2424	12140	375
2425	12144	370
2426	12147	365
2427	12151	360
2428	12154	355
2429	12158	350
2430	12161	345
2431	12165	340
2432	12168	335
2433	12172	330
2434	12175	325
2435	12178	319
2436	12182	314
2437	12186	309
2438	12189	304
2439	12192	299
2440	12196	294
2441	12200	289
2442	12203	284
2443	12207	279
2444	12211	274
2445	12214	269
2446	12217	264
2447	12221	259
2448	12226	254
2449	12230	249
2450	12234	244
2451	12239	239
2452	12243	234
2453	12248	229
2454	12257	224
2455	12262	219
2456	12267	214
2457	12271	209
2458	12276	204
2459	12281	199
2460	12288	194
2461	12293	189
2462	12298	184
2463	12303	179
2464	12319	174
2465	12329	169
2466	12343	165
2467	12352	160
2468	12359	155
2469	12367	150
2470	12373	145
2471	12379	140
2472	12387	135
2473	12397	130
2474	12404	125
2475	12414	120
2476	12421	115
2477	12430	110
2478	12436	105
2479	12444	100
2480	12451	95
2481	12459	90
2482	12464	85
2483	12471	80
2484	12475	75
2485	12481	70
2486	12486	65
2487	12491	60
2488	12496	55
2489	12501	50
2490	12505	45
2491	12509	40
2492	12513	35
2493	12518	30
2494	12522	25
2495	12526	20
2496	12530	15
2497	12534	10
2498	12538	5
2499	12542	0
